DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2002,3.33,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2003,3.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2004,4.00,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2005,4.33,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2006,4.86,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2007,5.67,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2008,6.74,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2009,7.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2010,7.59,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2011,7.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2012,8.38,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2013,8.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2014,9.30,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2015,9.65,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2016,10.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2017,10.80,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2018,11.62,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2019,12.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2020,13.12,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2021,13.37,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2022,15.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2023,18.53,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2000,2.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2001,2.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2002,2.81,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2003,2.83,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2004,2.86,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2005,3.49,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2006,3.52,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2007,3.94,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2008,4.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2009,4.55,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2010,4.53,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2011,4.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2012,5.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2013,5.06,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2014,5.60,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2015,5.13,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2016,5.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2017,5.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2018,5.40,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2019,5.76,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2020,5.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2021,5.99,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2022,6.31,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2000,4.45,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2001,4.24,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2002,4.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2003,4.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2004,4.55,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2005,4.74,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2006,5.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2007,5.68,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2008,5.81,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2009,5.99,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2010,5.68,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2011,5.94,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2012,6.06,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2013,6.20,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2014,6.38,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2015,7.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2016,6.78,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2017,6.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2018,6.94,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2019,7.37,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2020,8.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2021,8.34,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2022,9.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,2023,9.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2000,4.50,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2001,4.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2002,4.68,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2003,4.83,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2004,5.05,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2005,5.12,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2006,5.41,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2007,5.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2008,5.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2009,5.91,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2010,5.88,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2011,6.04,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2012,6.24,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2013,6.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2014,6.83,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2015,7.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2016,7.04,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2017,7.26,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2018,7.67,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2019,8.30,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2020,8.69,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2021,9.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2022,10.51,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,2023,12.16,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2000,2.87,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2001,2.98,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2002,3.14,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2003,3.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2004,3.65,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2005,3.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2006,4.36,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2007,5.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2008,5.42,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2009,5.62,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2010,5.62,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2011,5.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2012,6.24,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2013,6.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2014,7.01,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2015,6.98,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2016,6.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2017,6.32,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2018,6.64,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2019,7.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2020,7.49,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2021,7.42,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2022,8.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2023,9.12,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2000,6.51,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2001,6.92,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2002,6.63,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2003,6.56,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2004,7.25,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2005,7.73,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2006,7.92,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2007,8.05,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2008,8.83,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2009,8.40,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2010,9.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2011,9.59,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2012,9.70,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2013,10.70,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2014,10.81,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2015,10.91,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2016,10.46,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2017,10.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2018,10.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,2019,10.12,,
